exp_name,dataset,model,setup,ckpt_avg,calib,seed,source_lang,target_lang,metric,score
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,4,,de,accuracy,0.847000002861023
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,4,,es,ece,0.0191070660948753
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,4,,es,accuracy,0.859499990940094
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,4,,ja,ece,0.0777882188558578
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,4,,ja,accuracy,0.7300000190734863
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,4,,zh,ece,0.0767008513212204
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,4,,zh,accuracy,0.7735000252723694
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,1,,de,ece,0.0571082383394241
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,1,,de,accuracy,0.8345000147819519
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,1,,es,ece,0.0403814576566219
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,1,,es,accuracy,0.8560000061988831
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,1,,ja,ece,0.0334905162453651
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,1,,ja,accuracy,0.734499990940094
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,1,,zh,ece,0.0473841987550258
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,1,,zh,accuracy,0.7639999985694885
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,0,,de,ece,0.0332942903041839
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,0,,de,accuracy,0.8504999876022339
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,0,,es,ece,0.0272221975028514
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,0,,es,accuracy,0.8529999852180481
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,0,,ja,ece,0.037388976663351
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,0,,ja,accuracy,0.7440000176429749
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,0,,zh,ece,0.0586757585406303
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,0,,zh,accuracy,0.762499988079071
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,2,,de,ece,0.0496951974928379
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,2,,de,accuracy,0.8429999947547913
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,2,,es,ece,0.0303253047168254
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,2,,es,accuracy,0.8560000061988831
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,2,,ja,ece,0.0584288537502288
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,2,,ja,accuracy,0.7289999723434448
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,2,,zh,ece,0.0359079390764236
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,2,,zh,accuracy,0.7630000114440918
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,3,,de,ece,0.0370875224471092
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,3,,de,accuracy,0.8464999794960022
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,3,,es,ece,0.0362604707479476
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,3,,es,accuracy,0.8535000085830688
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,3,,ja,ece,0.0565023124217987
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,3,,ja,accuracy,0.7394999861717224
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,3,,zh,ece,0.05595014244318
paws_x_mbert_tala_ts_last,paws_x,mbert,tala,last,ts,3,,zh,accuracy,0.7714999914169312
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,4,,de,ece,0.0705927908420562
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,4,,de,accuracy,0.8560000061988831
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,4,,es,ece,0.0632147639989852
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,4,,es,accuracy,0.8765000104904175
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,4,,ja,ece,0.1014300286769867
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,4,,ja,accuracy,0.7555000185966492
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,4,,zh,ece,0.0898603945970535
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,4,,zh,accuracy,0.7950000166893005
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,1,,de,ece,0.0578673034906387
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,1,,de,accuracy,0.8654999732971191
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,1,,es,ece,0.0421602129936218
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,1,,es,accuracy,0.8755000233650208
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,1,,ja,ece,0.123614452779293
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,1,,ja,accuracy,0.7229999899864197
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,1,,zh,ece,0.1024414524435997
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,1,,zh,accuracy,0.7910000085830688
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,0,,de,ece,0.0493384413421154
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,0,,de,accuracy,0.8659999966621399
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,0,,es,ece,0.0456721857190132
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,0,,es,accuracy,0.8759999871253967
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,0,,ja,ece,0.0913373082876205
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,0,,ja,accuracy,0.7555000185966492
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,0,,zh,ece,0.0824754834175109
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,0,,zh,accuracy,0.7990000247955322
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,2,,de,ece,0.0687952190637588
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,2,,de,accuracy,0.8565000295639038
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,2,,es,ece,0.053117785602808
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,2,,es,accuracy,0.8730000257492065
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,2,,ja,ece,0.0765111371874809
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,2,,ja,accuracy,0.7490000128746033
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,2,,zh,ece,0.0789301022887229
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,2,,zh,accuracy,0.781499981880188
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,3,,de,ece,0.0614402629435062
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,3,,de,accuracy,0.8650000095367432
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,3,,es,ece,0.0564586222171783
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,3,,es,accuracy,0.8815000057220459
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,3,,ja,ece,0.0995040610432624
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,3,,ja,accuracy,0.7465000152587891
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,3,,zh,ece,0.0813938975334167
paws_x_xlmr_tala_oob_last,paws_x,xlmr,tala,last,oob,3,,zh,accuracy,0.7935000061988831
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,ar,ece,0.2109503448009491
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,ar,accuracy,0.6221045851707458
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,es,ece,0.1300636827945709
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,es,accuracy,0.762408971786499
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,hi,ece,0.1806545555591583
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,hi,accuracy,0.6499007344245911
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,id,ece,0.1586194187402725
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,id,accuracy,0.7167438864707947
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,my,ece,0.2114082276821136
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,my,accuracy,0.6048974394798279
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,ru,ece,0.1682114601135254
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,ru,accuracy,0.6982131004333496
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,sw,ece,0.205755740404129
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,sw,accuracy,0.6234281659126282
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,zh,ece,0.1230021119117736
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,4,,zh,accuracy,0.763070821762085
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,ar,ece,0.1321849375963211
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,ar,accuracy,0.6360026597976685
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,es,ece,0.0843243151903152
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,es,accuracy,0.7610853910446167
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,hi,ece,0.1303308308124542
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,hi,accuracy,0.6452680230140686
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,id,ece,0.1089203804731369
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,id,accuracy,0.7121111750602722
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,my,ece,0.1148554980754852
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,my,accuracy,0.6194573044776917
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,ru,ece,0.103302851319313
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,ru,accuracy,0.7140966057777405
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,sw,ece,0.1394888311624527
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,sw,accuracy,0.6280608773231506
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,zh,ece,0.068877637386322
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,1,,zh,accuracy,0.7597617506980896
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,ar,ece,0.1749832034111023
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,ar,accuracy,0.6432825922966003
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,es,ece,0.0963064879179
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,es,accuracy,0.7703507542610168
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,hi,ece,0.1581452339887619
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,hi,accuracy,0.6340172290802002
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,id,ece,0.145552396774292
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,id,accuracy,0.6955658793449402
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,my,ece,0.16045743227005
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,my,accuracy,0.5989410877227783
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,ru,ece,0.1311693638563156
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,ru,accuracy,0.710125744342804
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,sw,ece,0.1740448176860809
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,sw,accuracy,0.6181336641311646
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,zh,ece,0.1000217348337173
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,0,,zh,accuracy,0.7617471814155579
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,ar,ece,0.0634427517652511
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,ar,accuracy,0.5823957920074463
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,es,ece,0.0304660834372043
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,es,accuracy,0.6982131004333496
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,hi,ece,0.036354012787342
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,hi,accuracy,0.6300463080406189
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,id,ece,0.028209026902914
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,id,accuracy,0.6624751687049866
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,my,ece,0.0308517888188362
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,my,accuracy,0.5850430130958557
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,ru,ece,0.0307003743946552
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,ru,accuracy,0.6690933108329773
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,sw,ece,0.0596804693341255
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,sw,accuracy,0.5929847955703735
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,zh,ece,0.0480881407856941
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,2,,zh,accuracy,0.6889477372169495
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,ar,ece,0.13847616314888
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,ar,accuracy,0.6326935887336731
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,es,ece,0.0976525172591209
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,es,accuracy,0.763070821762085
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,hi,ece,0.1542576104402542
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,hi,accuracy,0.6247518062591553
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,id,ece,0.1436136066913604
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,id,accuracy,0.692918598651886
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,my,ece,0.164550244808197
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,my,accuracy,0.6015883684158325
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,ru,ece,0.143100693821907
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,ru,accuracy,0.7140966057777405
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,sw,ece,0.1578249633312225
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,sw,accuracy,0.6115155816078186
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,zh,ece,0.0928190276026725
xsc_mbert_fft_ts_none,xstorycloze,mbert,fft,none,ts,3,,zh,accuracy,0.772998034954071
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,ar,ece,0.0173449479043483
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,ar,accuracy,0.6524950265884399
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,de,ece,0.04120934009552
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,de,accuracy,0.697604775428772
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,el,ece,0.0119882496073842
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,el,accuracy,0.6433133482933044
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,es,ece,0.0288283750414848
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,es,accuracy,0.7413173913955688
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,hi,ece,0.0555692017078399
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,hi,accuracy,0.5814371109008789
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,ru,ece,0.0289430730044841
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,ru,accuracy,0.6816367506980896
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,sw,ece,0.0238043796271085
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,sw,accuracy,0.5782434940338135
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,tr,ece,0.0819056853652
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,tr,accuracy,0.6237524747848511
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,vi,ece,0.1136262938380241
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,vi,accuracy,0.6858283281326294
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,zh,ece,0.0188450142741203
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,4,en,zh,accuracy,0.6842315196990967
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,ar,ece,0.0372139140963554
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,ar,accuracy,0.6449101567268372
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,de,ece,0.0537745654582977
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,de,accuracy,0.7159680724143982
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,el,ece,0.0394828766584396
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,el,accuracy,0.6678642630577087
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,es,ece,0.0191319622099399
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,es,accuracy,0.7287425398826599
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,hi,ece,0.0777755752205848
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,hi,accuracy,0.6067864298820496
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,ru,ece,0.0459876246750354
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,ru,accuracy,0.6944111585617065
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,sw,ece,0.0199000034481287
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,sw,accuracy,0.5638722777366638
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,tr,ece,0.1048851907253265
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,tr,accuracy,0.636127769947052
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,vi,ece,0.1192320436239242
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,vi,accuracy,0.6866267323493958
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,zh,ece,0.0188443958759307
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,1,en,zh,accuracy,0.6834331154823303
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,ar,ece,0.029145460575819
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,ar,accuracy,0.6522954106330872
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,de,ece,0.0293503925204277
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,de,accuracy,0.6996008157730103
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,el,ece,0.0334547236561775
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,el,accuracy,0.6634730696678162
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,es,ece,0.0170253291726112
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,es,accuracy,0.7325349450111389
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,hi,ece,0.0431945659220218
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,hi,accuracy,0.6143712401390076
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,ru,ece,0.0355061516165733
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,ru,accuracy,0.6870259642601013
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,sw,ece,0.0162743497639894
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,sw,accuracy,0.5820358991622925
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,tr,ece,0.0740990489721298
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,tr,accuracy,0.6397205591201782
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,vi,ece,0.0853817388415336
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,vi,accuracy,0.6954091787338257
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,zh,ece,0.0211347304284572
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,en,zh,accuracy,0.686427116394043
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,ar,ece,0.025078184902668
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,ar,accuracy,0.6487026214599609
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,de,ece,0.0420780628919601
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,de,accuracy,0.6948103904724121
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,el,ece,0.0225479453802108
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,el,accuracy,0.6471058130264282
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,es,ece,0.0366897359490394
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,es,accuracy,0.7375249266624451
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,hi,ece,0.0750676617026329
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,hi,accuracy,0.6135728359222412
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,ru,ece,0.0455938689410686
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,ru,accuracy,0.6776447296142578
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,sw,ece,0.0214654840528965
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,sw,accuracy,0.5822355151176453
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,tr,ece,0.1028677076101303
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,tr,accuracy,0.6389221549034119
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,vi,ece,0.1278797388076782
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,vi,accuracy,0.6936127543449402
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,zh,ece,0.0268838927149772
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,2,en,zh,accuracy,0.6802394986152649
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,ar,ece,0.0153210451826453
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,ar,accuracy,0.6395209431648254
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,de,ece,0.0275624673813581
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,de,accuracy,0.7097804546356201
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,el,ece,0.0222549755126237
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,el,accuracy,0.6744511127471924
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,es,ece,0.0177396796643733
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,es,accuracy,0.7343313097953796
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,hi,ece,0.0370388105511665
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,hi,accuracy,0.6033931970596313
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,ru,ece,0.0225724931806325
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,ru,accuracy,0.688622772693634
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,sw,ece,0.0173791646957397
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,sw,accuracy,0.5858283638954163
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,tr,ece,0.0314065627753734
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,tr,accuracy,0.6421157717704773
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,vi,ece,0.036221943795681
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,vi,accuracy,0.6946107745170593
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,zh,ece,0.019120579585433
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,3,en,zh,accuracy,0.685029923915863
xnli_mbert_fft_ts_best,xnli,mbert,fft,best,ts,4,en,ar,ece,0.1218809708952903
xnli_mbert_fft_ts_best,xnli,mbert,fft,best,ts,4,en,ar,accuracy,0.6347305178642273
xnli_mbert_fft_ts_best,xnli,mbert,fft,best,ts,4,en,de,ece,0.1029149293899536
xnli_mbert_fft_ts_best,xnli,mbert,fft,best,ts,4,en,de,accuracy,0.7005987763404846
xnli_mbert_fft_ts_best,xnli,mbert,fft,best,ts,4,en,el,ece,0.1131593883037567
